dd,mm,zz,pp,Departamento,Municipio,Puesto,Total,Mesas domingo,Latitud,Longitud
31,058,99,03,VALLE,GINEBRA,COCUYOS,417,2,3.76783,-76.20748
31,058,99,05,VALLE,GINEBRA,JUNTAS,615,2,3.770221608033447,-76.1648654937744
31,058,99,08,VALLE,GINEBRA,LA NOVILLERA,98,1,3.676689,-76.1992414
31,058,99,09,VALLE,GINEBRA,LOS MEDIOS,76,1,3.689540365765454,-76.1881256103515
31,058,99,10,VALLE,GINEBRA,LA SELVA,191,1,3.748561823000000,-76.2538662299999
31,058,99,85,VALLE,GINEBRA,ZABALETAS,258,1,3.707793473077063,-76.3203124131152
31,061,00,01,VALLE,GUACARI,ESC NORMAL SUP. MIGUEL DE CERVANTES S.,17074,49,3.762462677895343,-76.3349792361259
31,061,00,02,VALLE,GUACARI,CENTRO DE INTEGRACION CIUDADANA - CIC,1080,4,3.76205,-76.33594
31,061,99,01,VALLE,GUACARI,ALTO DE LA JULIA,338,1,3.800701844595892,-76.23933413925171
31,061,99,03,VALLE,GUACARI,CANANGUA,1257,4,3.7738976744200143,-76.3669015741385
31,061,99,06,VALLE,GUACARI,EL PLACER,296,1,3.77448,-76.28082
31,061,99,07,VALLE,GUACARI,GUACAS,663,2,3.792834597942375,-76.32892267990113
31,061,99,09,VALLE,GUACARI,GUABAS,1988,6,3.7646082916364674,-76.36687311904907
31,061,99,13,VALLE,GUACARI,GUABITAS,2601,8,3.764295452270353,-76.302217609787
31,061,99,17,VALLE,GUACARI,LA MAGDALENA,167,1,3.798074,-76.223247
31,061,99,21,VALLE,GUACARI,PICHICHI,61,1,3.77411,-76.28126
31,061,99,23,VALLE,GUACARI,PUENTE ROJO,282,1,3.7684032707765,-76.22969630813094
31,061,99,25,VALLE,GUACARI,SANTA ROSA DE TAPIAS,1172,4,3.8201800574046136,-76.24292290611267
31,061,99,29,VALLE,GUACARI,SONSO,3416,10,3.8019403524973434,-76.30874030540467
31,064,01,01,VALLE,JAMUNDI,CIUDELA TERRANOVA COL. COMFANDI,6256,18,3.2354597366535476,-76.5121723684928
31,064,01,02,VALLE,JAMUNDI,IE ALFREDO BONILLA MONTAÑO,6746,20,3.2379167787749132,-76.50820821004493
31,064,01,03,VALLE,JAMUNDI,IE EL RODEO,2920,9,3.244782174203043,-76.51911253919607
31,064,01,04,VALLE,JAMUNDI,INST. EDUCATIVA JUAN PABLO II,2571,8,3.2631489319269793,-76.53474018369693
31,064,01,05,VALLE,JAMUNDI,CENTRO COMERCIAL HERRERIA EL CASTILLO,4631,14,3.276401756889910,-76.5167819725631
31,064,02,01,VALLE,JAMUNDI,ESC NUESTRA SEÑORA DEL PORTAL,3875,11,3.252951191522727,-76.53557645047104
31,064,02,02,VALLE,JAMUNDI,"CENTRO EDUCATIVO TECNICO INTEGRAL ""CETI""",5052,15,3.25694644583705,-76.53420652768375
31,064,02,03,VALLE,JAMUNDI,ESCUELA MANUEL MARIA VILLEGAS,5636,16,3.257317705146125,-76.53978843107113
31,064,02,04,VALLE,JAMUNDI,ESCUELA ROSALIA MAFLA,6590,19,3.2587138910712485,-76.53806826146368
31,064,02,05,VALLE,JAMUNDI,ESCUELA ANGEL MARIA CAMACHO,5980,17,3.2581346651436642,-76.54124001752949
31,064,03,01,VALLE,JAMUNDI,IE CIRO VELASCO,2654,8,3.269677419311602,-76.53739622715894
31,064,03,02,VALLE,JAMUNDI,IE ESPAÑA,8632,25,3.2654111864070274,-76.54294409184557
31,064,03,03,VALLE,JAMUNDI,IE MANUELA BELTRAN,5215,15,3.265161642091296,-76.54237320853576
31,064,03,04,VALLE,JAMUNDI,ESCUELA SIMON BOLIVAR,6099,18,3.2639686344790992,-76.54091598224782
31,064,04,01,VALLE,JAMUNDI,CENTRO COMERCIAL ALFAGUARA,3913,12,3.2588587910529316,-76.55713747477834
31,064,04,02,VALLE,JAMUNDI,COLEGIO GIMNASIO MODERNO DEL V,14574,42,3.2564053580507366,-76.5475255250929
31,064,04,03,VALLE,JAMUNDI,IE NUESTRA SEÑORA DEL ROSARIO,4101,12,3.260888116046037,-76.54161393642411
31,064,04,04,VALLE,JAMUNDI,LICEO TECNICO COMERCIAL LITECOM,5788,17,3.26224872222669,-76.5412347506422
31,064,90,01,VALLE,JAMUNDI,COL. CENTRAL DE BACHILLERATO INTEGRADO,7930,10,3.265666348916187,-76.5421557426452
31,064,98,01,VALLE,JAMUNDI,CARCEL COJAM JAMUNDI,420,2,3.2639176627557207,-76.48306647452668
31,064,99,01,VALLE,JAMUNDI,BOCAS DEL PALO,384,2,3.2669597049765846,-76.46663007733746
31,064,99,02,VALLE,JAMUNDI,AMPUDIA,450,2,3.1876537,-76.6320275
31,064,99,04,VALLE,JAMUNDI,CHAGRES,758,3,3.123624872393632,-76.6037013079147
31,064,99,05,VALLE,JAMUNDI,GUACHINTE,601,2,3.164512327701948,-76.5939331054686
31,064,99,09,VALLE,JAMUNDI,LA LIBERIA,956,3,3.126666667147889,-76.7004291551428
31,064,99,10,VALLE,JAMUNDI,LA MESETA,480,2,3.143715275100451,-76.7226619117382
31,064,99,11,VALLE,JAMUNDI,LA VENTURA,313,1,3.152914417831189,-76.52075561414671
31,064,99,13,VALLE,JAMUNDI,PASO DE LA BOLSA,903,3,3.20145,-76.500570
31,064,99,17,VALLE,JAMUNDI,POTRERITO,3637,11,3.22887,-76.58286
31,064,99,21,VALLE,JAMUNDI,PUENTE VELEZ,504,2,3.22201,-76.62895
31,064,99,23,VALLE,JAMUNDI,QUINAMAYO,1659,5,3.12890,-76.556770
31,064,99,25,VALLE,JAMUNDI,ROBLES,1830,6,3.12706,-76.59240
31,064,99,29,VALLE,JAMUNDI,SAN ANTONIO,1438,5,3.232952699999998,-76.6322210999998
31,064,99,31,VALLE,JAMUNDI,SAN ISIDRO,1428,5,3.2380365,-76.5220623
31,064,99,33,VALLE,JAMUNDI,SAN VICENTE,603,2,3.2831365647488133,-76.62500969893283
31,064,99,37,VALLE,JAMUNDI,TIMBA,2080,6,3.123485031088623,-76.62413662642861
31,064,99,41,VALLE,JAMUNDI,VILLA COLOMBIA,2065,6,3.186114519795935,-76.67503879623413
31,064,99,45,VALLE,JAMUNDI,VILLA PAZ,2487,8,3.133317129148745,-76.54310
31,067,00,01,VALLE,LA CUMBRE,PUESTO CABECERA MUNICIPAL,6321,18,3.6484684827236364,-76.56685238379806
31,067,00,02,VALLE,LA CUMBRE,CABECERA MUNICIPAL (LA VENTURA),148,1,3.630547509502065,-76.58489542696272
31,067,00,03,VALLE,LA CUMBRE,CABECERA MUNICIPAL (PAVITAS),118,1,3.6589835208992745,-76.55784510908353
31,067,99,01,VALLE,LA CUMBRE,BITACO,2273,7,3.6115966671749478,-76.59848670568465
31,067,99,02,VALLE,LA CUMBRE,ARBOLEDAS,626,2,3.6597394415034055,-76.57559372812429
31,067,99,05,VALLE,LA CUMBRE,LA MARIA,296,1,3.6931769007131763,-76.63737210419312
31,067,99,09,VALLE,LA CUMBRE,LOMITAS,561,2,3.637072918842556,-76.6410658199265
31,067,99,11,VALLE,LA CUMBRE,JIGUALES,416,2,3.6636740382180024,-76.60760465601419
31,067,99,13,VALLE,LA CUMBRE,PAVAS,3039,9,3.677433359529878,-76.58345218080595
31,067,99,17,VALLE,LA CUMBRE,PUENTE PALO,526,2,3.645665560291549,-76.60980281672651
31,070,01,01,VALLE,LA UNION,INST.EDUC. MAGDALENA ORTEGA,4434,13,4.5328227838279425,-76.10235257702873
31,070,01,02,VALLE,LA UNION,INST.EDUC. SAN JOSE,5591,16,4.530831506980278,-76.10319250562269
31,070,01,03,VALLE,LA UNION,I.E.SIMON BOLIVAR,1864,6,4.529251000000000,-76.1041779999999
31,070,01,04,VALLE,LA UNION,INST. ED. ARGEMIRO ESCOBAR CARDONA,2800,8,4.530178479234377,-76.097125351296
31,070,02,01,VALLE,LA UNION,INST.EDUC. ANTONIO NARIÑO,4466,13,4.53831813991138,-76.1033994008285
31,070,02,02,VALLE,LA UNION,CENTRO VIDA SAN PABLO,5267,15,4.537889269207157,-76.09837840830332
31,070,02,03,VALLE,LA UNION,ID EDELMIRA RAMIREZ,1749,5,4.5395204978874215,-76.10303958039103
31,070,99,01,VALLE,LA UNION,EL LINDERO,205,1,4.501717288,-76.0671866899999
31,070,99,02,VALLE,LA UNION,CORCEGA,175,1,4.541378790000000,-76.0477470199999
31,070,99,03,VALLE,LA UNION,LA DESPENSA,39,1,4.516662129000000,-76.1578173000000
31,070,99,04,VALLE,LA UNION,LA AGUADA,69,1,4.552761636999998,-76.1066175099998
31,070,99,05,VALLE,LA UNION,QUEBRADAGRANDE,446,2,4.552767129000000,-76.1647176799998
31,070,99,09,VALLE,LA UNION,SAN LUIS,1106,4,4.552096888000000,-76.0869766299998
31,073,00,00,VALLE,LA VICTORIA,PUESTO CABECERA MUNICIPAL,8903,26,4.522174376005843,-76.0358941555022
31,073,99,09,VALLE,LA VICTORIA,HOLGUIN,1258,4,4.505130152999998,-75.9878621699999
31,073,99,13,VALLE,LA VICTORIA,MIRAVALLES,436,2,4.518446709,-75.9173364600000
31,073,99,17,VALLE,LA VICTORIA,RIVERALTA,180,1,4.510686416999998,-75.8850183299998
31,073,99,19,VALLE,LA VICTORIA,SAN JOSE,288,1,4.507777737999998,-76.0056255499999
31,073,99,23,VALLE,LA VICTORIA,SAN PEDRO,361,2,4.510044964000000,-76.0472512000000
31,073,99,36,VALLE,LA VICTORIA,TAGUALES,140,1,4.511147029,-75.9582622399999
31,076,00,00,VALLE,OBANDO,PUESTO CABECERA MUNICIPAL,8602,25,4.573999413000000,-75.9719454500000
31,076,99,01,VALLE,OBANDO,CRUCES,307,1,4.643780880000000,-75.9211160499999
31,076,99,05,VALLE,OBANDO,EL CHUZO,140,1,4.561370221999999,-75.9363666200000
31,076,99,07,VALLE,OBANDO,JUAN DIAZ,131,1,4.602904543000000,-75.8778627599999
31,076,99,08,VALLE,OBANDO,LA ESMERALDA,132,1,4.607520673999999,-75.9000197400000
31,076,99,09,VALLE,OBANDO,MOLINA,306,1,4.622333170000000,-76.0281422499999
31,076,99,11,VALLE,OBANDO,PUERTO SAMARIA,111,1,4.552854499999998,-75.8767680999998
31,076,99,13,VALLE,OBANDO,SAN ISIDRO,308,1,4.561808253999998,-75.8985361799999
31,076,99,15,VALLE,OBANDO,SAN JOSE,146,1,4.583597507000000,-75.9200447799999
31,076,99,17,VALLE,OBANDO,VILLA RODAS,688,2,4.616122299565073,-75.8829116821289
31,079,01,01,VALLE,PALMIRA,ESC. JOSE MANUEL GROOT,5516,16,3.554664160310454,-76.29905034257973
31,079,01,02,VALLE,PALMIRA,ESC. HAROLD EDDER ZAMORANO,7530,22,3.555878691999999,-76.3007619699998
31,079,01,03,VALLE,PALMIRA,ESC. EDUARDO SANTOS,2084,6,3.559376415,-76.2885872899999
31,079,01,04,VALLE,PALMIRA,SALON COMUNAL BARRIO ALAMEDA,3645,11,3.557043248999999,-76.2884299600000
31,079,01,05,VALLE,PALMIRA,ESC. ROSA ZARATE DE PEÑA,3862,11,3.553676144000000,-76.3087145100000
31,079,01,06,VALLE,PALMIRA,ESC. ANTONIO LIZARAZO,4072,12,3.546470089075944,-76.31316667324604
31,079,01,07,VALLE,PALMIRA,CASA DE JUSTICIA,2920,9,3.548600642616602,-76.31539034490525
31,079,01,08,VALLE,PALMIRA,UNIV DEL VALLE SEDE PALMIRA,3126,9,3.5529883060839023,-76.29839834269511
31,079,02,01,VALLE,PALMIRA,ESC. JUAN PABLO II,10345,30,3.542313296000000,-76.3113234599998
31,079,02,02,VALLE,PALMIRA,ESC. CARLOS ARTURO RODRIGUEZ,3341,10,3.544583985,-76.30287088
31,079,02,03,VALLE,PALMIRA,ESC. ROSA VIRGINIA,6242,18,3.5417037723067404,-76.30001262104012
31,079,02,04,VALLE,PALMIRA,COLEGIO CARDENAS MIRRIÑAO,8695,25,3.546083257089491,-76.2968462705612
31,079,02,05,VALLE,PALMIRA,I.E. HUMBERTO RAFFO RIVERA,7908,23,3.537468455,-76.2913708699998
31,079,02,06,VALLE,PALMIRA,ESC. TERESA CALDERON DE LASSO,2125,7,3.537262340802690,-76.2885535512148
31,079,02,07,VALLE,PALMIRA,ESC RICARDO NIETO,1621,5,3.5446538440269615,-76.30279733141673
31,079,03,01,VALLE,PALMIRA,ESC. MIGUEL ANGEL MERCADO,3272,10,3.535198211873022,-76.3076502084732
31,079,03,02,VALLE,PALMIRA,ESC. ANTONIA SANTOS,2497,8,3.535536064195887,-76.30835336259024
31,079,03,03,VALLE,PALMIRA,ESC. JORGE ELIECER GAITAN,6337,18,3.537321645,-76.3106611200000
31,079,03,04,VALLE,PALMIRA,ESC. TULIO RAFFO,8065,23,3.534678259000000,-76.3137438599999
31,079,03,05,VALLE,PALMIRA,ESC. SANTA BARBARA,5900,17,3.530133489999999,-76.3091304600000
31,079,03,06,VALLE,PALMIRA,ESC. ENELIA RIVERA,2022,6,3.528627234314784,-76.3101232051669
31,079,03,07,VALLE,PALMIRA,COLISEO CUBIERTO,7367,21,3.525637219,-76.3083836199999
31,079,04,01,VALLE,PALMIRA,COLEGIO CARDENAS CENTRO,6767,20,3.533031139000000,-76.2982344600000
31,079,04,02,VALLE,PALMIRA,I.E. LA MILAGROSA,2760,8,3.530453961000000,-76.2982360299998
31,079,04,03,VALLE,PALMIRA,UNIV. SANTIAGO CALI SEDE PALM,2521,8,3.535587744974277,-76.29909364122864
31,079,04,04,VALLE,PALMIRA,ESC. JULIO CESAR ARCE,2718,8,3.535569273000000,-76.3013627899998
31,079,04,05,VALLE,PALMIRA,ESC. GREGORIO HERNANDEZ,3414,10,3.531820846,-76.3010033699999
31,079,04,06,VALLE,PALMIRA,ESC.LA NIÑA MARIA,1955,6,3.533470301978988,-76.2962315834854
31,079,05,01,VALLE,PALMIRA,ESC. JOSE MARIA CALVACHE,2219,7,3.531342912621641,-76.25835198282722
31,079,05,02,VALLE,PALMIRA,ESC. PRAXEDES ESPINOSA,2317,7,3.525580645805051,-76.2770430702697
31,079,05,03,VALLE,PALMIRA,ESC POPULAR MODELO,2062,6,3.5272742027432433,-76.27511914459267
31,079,05,04,VALLE,PALMIRA,ESC. LUIS FERNANDO VALLEJO,2842,9,3.5298804620780126,-76.27633810043326
31,079,05,05,VALLE,PALMIRA,ESC. LAS PALMERAS,6154,18,3.532128905848182,-76.2796586751937
31,079,06,01,VALLE,PALMIRA,ESC. ALFONSO CABAL MADRIÑAN,3420,10,3.535673397898737,-76.2848997116088
31,079,06,02,VALLE,PALMIRA,ESC. SOR MARIA LUISA MOLINA,2307,7,3.535116560165164,-76.2836122512816
31,079,06,03,VALLE,PALMIRA,ESC. PAULO VI,4955,14,3.535020184369578,-76.2876999378204
31,079,06,04,VALLE,PALMIRA,ESC. MERCEDES ABREGO,7215,21,3.5326216619967625,-76.28580629825593
31,079,06,05,VALLE,PALMIRA,ESC. ALFONSO LOPEZ PUMAREJO,5152,15,3.528423772800790,-76.2882363796233
31,079,07,01,VALLE,PALMIRA,I.E. SAN VICENTE DE PAUL,10613,30,3.525500348147765,-76.3003599643706
31,079,07,02,VALLE,PALMIRA,CASA DE LA CULTURA,3427,10,3.526391833096822,-76.2951377034425
31,079,07,03,VALLE,PALMIRA,I.E. SAGRADA FAMILIA,2390,7,3.52762598932962,-76.2944430112838
31,079,07,04,VALLE,PALMIRA,I.E. MATER DEI,5081,15,3.524362565921697,-76.2918815016745
31,079,08,01,VALLE,PALMIRA,ESC. MARIA MONTESORI,6445,19,3.520178,-76.2835729999999
31,079,08,02,VALLE,PALMIRA,ESC. EL PARAISO,1021,3,3.515550000000000,-76.2739299999999
31,079,09,02,VALLE,PALMIRA,ESC. DOMINGO IRURITA,1062,3,3.52271,-76.3072200000000
31,079,09,03,VALLE,PALMIRA,CENTRO ALFONSO LOPEZ,5275,15,3.519231932999999,-76.2982382699999
31,079,09,04,VALLE,PALMIRA,SALON COMUNAL BARRIO INDEPENDENCIA,2621,8,3.5173647003376014,-76.30246303330189
31,079,09,05,VALLE,PALMIRA,ESC. MARIA ANTONIA PENAGOS,3416,10,3.515067888483353,-76.30378389759207
31,079,10,01,VALLE,PALMIRA,ESC. SUSANA LOPEZ DE VALENCIA,7554,22,3.510589206000000,-76.2992988400000
31,079,10,02,VALLE,PALMIRA,COLISEO DE FERIAS,8588,25,3.517838026000000,-76.2955370299999
31,079,10,03,VALLE,PALMIRA,UNIVERSIDAD NAL. SEDE PALMIRA,5123,15,3.512222577000000,-76.3072035
31,079,10,04,VALLE,PALMIRA,MEGACOLEGIO DEL SUR,3001,9,3.502353926904855,-76.30343988425632
31,079,90,01,VALLE,PALMIRA,UNIVERSIDAD ANTONIO NARIÑO,7963,11,3.539257179999999,-76.3179939099998
31,079,98,01,VALLE,PALMIRA,CARCEL,278,1,3.520252753999999,-76.3073520500000
31,079,99,01,VALLE,PALMIRA,LA ACEQUIA,1282,4,3.633841373000000,-76.3894892800000
31,079,99,04,VALLE,PALMIRA,LA TORRE,2704,8,3.618601629,-76.4270344299999
31,079,99,07,VALLE,PALMIRA,ROZO ROGELIO VASQUEZ NIEVA,6062,18,3.615299698999999,-76.3864041100000
31,079,99,08,VALLE,PALMIRA,ROZO CARDENAS DE ROZO,3193,10,3.610007724904498,-76.38270242761405
31,079,99,10,VALLE,PALMIRA,LA HERRADURA,1078,4,3.535845955000000,-76.3488664700000
31,079,99,13,VALLE,PALMIRA,MATAPALO,658,2,3.584133753999998,-76.4259926799998
31,079,99,16,VALLE,PALMIRA,OBANDO,645,2,3.571622070000000,-76.3982727599998
31,079,99,19,VALLE,PALMIRA,PALMASECA,1983,6,3.511209504,-76.4334936799998
31,079,99,22,VALLE,PALMIRA,CAUCASECO,495,2,3.4889521598482944,-76.46344930339579
31,079,99,25,VALLE,PALMIRA,GUANABANAL,1418,5,3.484649386000000,-76.4235375100000
31,079,99,31,VALLE,PALMIRA,LA DOLORES,646,2,3.500265252999998,-76.4757416799998
31,079,99,36,VALLE,PALMIRA,BOLO ALIZAL,475,2,3.464328940000000,-76.3495674499998
31,079,99,37,VALLE,PALMIRA,BOLO LA ITALIA,1240,4,3.477611787999999,-76.3157197299999
31,079,99,40,VALLE,PALMIRA,BOLO SAN ISIDRO,2169,7,3.462251999999999,-76.3339749999999
31,079,99,41,VALLE,PALMIRA,AMAIME,3564,11,3.608072608465811,-76.27117369813223
31,079,99,42,VALLE,PALMIRA,BOYACA,859,3,3.606282313081244,-76.24932289123527
31,079,99,43,VALLE,PALMIRA,LA PAMPA,787,3,3.584138410686025,-76.2592363357542
31,079,99,44,VALLE,PALMIRA,BARRANCAS,970,3,3.5401779566522587,-76.24062654502892
31,079,99,45,VALLE,PALMIRA,GUAYABAL,1066,4,3.548202158405577,-76.2629699707030
31,079,99,46,VALLE,PALMIRA,TABLONES,1714,5,3.602516129000000,-76.2007445499998
31,079,99,47,VALLE,PALMIRA,TIENDANUEVA,2863,9,3.572017042863143,-76.2246894836425
31,079,99,49,VALLE,PALMIRA,AGUACLARA,444,2,3.4989171024174395,-76.23713606372262
31,079,99,50,VALLE,PALMIRA,AYACUCHO (LA BUITRERA),2181,7,3.483662990096725,-76.20942826300222
31,079,99,55,VALLE,PALMIRA,CHONTADURO,777,3,3.492650108999999,-76.2063575199998
31,079,99,58,VALLE,PALMIRA,LA ZAPATA,268,1,3.5282177062629243,-76.2076458952025
31,079,99,61,VALLE,PALMIRA,COMBIA,204,1,3.6876994002958696,-76.03409380662873
31,079,99,64,VALLE,PALMIRA,TOCHE,294,1,3.621651682104752,-76.0884292169367
31,079,99,67,VALLE,PALMIRA,CALUCE,774,3,3.5368957133946703,-76.18701017838696
31,079,99,70,VALLE,PALMIRA,LA QUISQUINA,458,2,3.572151809999998,-76.1844044799999
31,079,99,73,VALLE,PALMIRA,POTRERILLO,1871,6,3.5541400632570133,-76.20159048643701
31,079,99,76,VALLE,PALMIRA,TENJO,535,2,3.52061,-76.17129
31,079,99,77,VALLE,PALMIRA,JUANCHITO JULIA SAAVEDRA DE VILLAFANE,3414,10,3.4583603876055147,-76.46220877554924
31,079,99,78,VALLE,PALMIRA,JUANCHITO - CIUDAD DEL CAMPO,1126,4,3.4567374146922454,-76.46941920208042
31,082,01,01,VALLE,PRADERA,COLEGIO ATENEO SEDE PRINCIPAL,4352,13,3.41927067820057,-76.24101896711053
31,082,01,02,VALLE,PRADERA,ESCUELA BENJAMIN VALENCIA,4389,13,3.416442050695236,-76.23772469999999
31,082,01,03,VALLE,PRADERA,SEDE IMDER PRADERA,3086,9,3.4180599481393426,-76.23682023568404
31,082,01,04,VALLE,PRADERA,ESCUELA SAN JUAN BOSCO,4257,13,3.4208998190210953,-76.23869064285263
31,082,02,01,VALLE,PRADERA,ESCUELA SANTA ISABEL,4542,13,3.4209887415078946,-76.24307926261878
31,082,02,02,VALLE,PRADERA,COLEGIO FRANCISCO ANTONIO ZEA,5430,16,3.425272851265229,-76.24528519705704
31,082,02,03,VALLE,PRADERA,ESCUELA LEONIDAS MOSQUERA,3457,10,3.412946938239547,-76.2402892112730
31,082,02,04,VALLE,PRADERA,ESCUELA BELLO HORIZONTE,3550,11,3.419986230120789,-76.24737266596621
31,082,90,01,VALLE,PRADERA,COLEGIO ANTONIO RICAURTE,4693,6,3.4228795537629284,-76.24470623285133
31,082,99,01,VALLE,PRADERA,BOLIVAR,99,1,3.383708720384375,-76.1971378326416
31,082,99,05,VALLE,PRADERA,BOLO AZUL,30,1,3.450109248579571,-76.0507106781005
31,082,99,07,VALLE,PRADERA,BOLO BLANCO,54,1,3.429295878093543,-76.1315987354274
31,082,99,09,VALLE,PRADERA,BOLO NEGRO (LA FERIA),146,1,3.433541230530416,-76.1011099626428
31,082,99,10,VALLE,PRADERA,EL ARENILLO,160,1,3.47871,-76.18197
31,082,99,13,VALLE,PRADERA,EL HARTONAL,170,1,3.466407461116148,-76.28300856186019
31,082,99,19,VALLE,PRADERA,EL LIBANO,118,1,3.406499612559758,-76.1556816101073
31,082,99,21,VALLE,PRADERA,EL NOGAL,149,1,3.417209432128413,-76.1543083190917
31,082,99,23,VALLE,PRADERA,EL RECREO,383,2,3.399087785419118,-76.2031457415469
31,082,99,25,VALLE,PRADERA,EL RETIRO,150,1,3.443212375839638,-76.1421203613280
31,082,99,27,VALLE,PRADERA,LA FLORESTA,221,1,3.414135726126300,-76.2280690670013
31,082,99,28,VALLE,PRADERA,LA FRIA,151,1,3.440941965805627,-76.1494159698486
31,082,99,29,VALLE,PRADERA,LA GRANJA,589,2,3.399216867163994,-76.2325859069823
31,082,99,33,VALLE,PRADERA,LA RUIZA,63,1,3.4499378983099174,-76.1985969543457
31,082,99,37,VALLE,PRADERA,LA TUPIA,527,2,3.402558368943762,-76.3123226165771
31,082,99,39,VALLE,PRADERA,LA CARBONERA,128,1,3.43275,-76.17162
31,082,99,41,VALLE,PRADERA,LOMITAS,686,2,3.40861,-76.20427
31,082,99,44,VALLE,PRADERA,LOS PINOS,69,1,3.4062250463593973,-76.17342123761772
31,082,99,49,VALLE,PRADERA,PARRAGA,27,1,3.36073,-76.26269
31,082,99,53,VALLE,PRADERA,POTRERITO,475,2,3.422372379066756,-76.1848279628916
31,082,99,55,VALLE,PRADERA,SAN ANTONIO,129,1,3.4116820105165178,-76.1939502878975
31,082,99,57,VALLE,PRADERA,SAN ISIDRO,157,1,3.39724623248242,-76.1879539489745
31,082,99,67,VALLE,PRADERA,VALLECITO,86,1,3.360274668991456,-76.2031030654906
31,085,00,00,VALLE,RESTREPO,PUESTO CABECERA MUNICIPAL,12251,35,3.818860201930682,-76.52637010056553
31,085,99,01,VALLE,RESTREPO,BAJO ZABALETAS,373,2,3.8215308,-76.5975688
31,085,99,03,VALLE,RESTREPO,EL DIAMANTE,353,1,3.821119899999998,-76.4976955000000
31,085,99,05,VALLE,RESTREPO,ILAMA,349,1,3.814774469062201,-76.50290259421172
31,085,99,06,VALLE,RESTREPO,AGUA MONA,534,2,3.8501700368139153,-76.51510486527269
31,085,99,07,VALLE,RESTREPO,LA PALMA,524,2,3.8078043267342077,-76.51904781562853
31,085,99,08,VALLE,RESTREPO,MADROÑAL,319,1,3.8578861,-76.5583814
31,085,99,09,VALLE,RESTREPO,RIOBRAVO,93,1,3.907390320147786,-76.6041720594726
31,085,99,10,VALLE,RESTREPO,RIOGRANDE,220,1,3.7493137172934894,-76.55085791252863
31,085,99,11,VALLE,RESTREPO,ROMAN,71,1,3.784223638579238,-76.55682564480219
31,085,99,13,VALLE,RESTREPO,SAN SALVADOR,223,1,3.7983803848745703,-76.55742423874761
31,085,99,15,VALLE,RESTREPO,LOS HISPANOS,135,1,3.80661057269608,-76.48532697237734
31,085,99,17,VALLE,RESTREPO,TRAGEDIAS,358,2,3.80462,-76.61631
31,085,99,50,VALLE,RESTREPO,TRES PUERTAS,489,2,3.7981688237473406,-76.509018160372
31,088,00,00,VALLE,RIOFRIO,PUESTO CABECERA MUNICIPAL,8020,23,4.155948607757911,-76.28651934864767
31,088,99,01,VALLE,RIOFRIO,EL RUBI,613,2,4.021176445,-76.4010229499998
31,088,99,05,VALLE,RIOFRIO,FENICIA,1627,5,4.072346,-76.387514
31,088,99,06,VALLE,RIOFRIO,LA CUCHILLA,576,2,4.110986,-76.35236573039414
31,088,99,08,VALLE,RIOFRIO,LA ZULIA,542,2,4.093015,-76.416488
31,088,99,09,VALLE,RIOFRIO,MADRIGAL,303,1,4.179982,-76.259932
31,088,99,13,VALLE,RIOFRIO,PIEDRAS,249,1,4.057295,-76.333011
31,088,99,15,VALLE,RIOFRIO,PORTUGAL,509,2,4.051805,-76.359417
31,088,99,17,VALLE,RIOFRIO,SALONICA,3554,11,4.126001,-76.372179
31,091,01,01,VALLE,ROLDANILLO,IE BELISARIO PEÑA PIÑEIRO,2610,8,4.412261984649377,-76.15083449093282
31,091,01,02,VALLE,ROLDANILLO,I.E.B.P.P. SEDE DIVINO NIÑO,3290,10,4.421293311000000,-76.1511348700000
31,091,01,03,VALLE,ROLDANILLO,IE NORMAL SUPERIOR JORGE ISAAC,4651,14,4.4088447,-76.146514
31,091,01,04,VALLE,ROLDANILLO,THOMAS IGNACIO ESQUIVEL,2029,6,4.420630190800293,-76.1535573005675
31,091,02,01,VALLE,ROLDANILLO,IE NUESTRA SEÑORA DE CHINQUINQUIRA,2737,8,4.412085043263817,-76.1573427288359
31,091,02,02,VALLE,ROLDANILLO,IE JOHN F KENEDDY,3939,12,4.4107476,-76.15759
31,091,02,03,VALLE,ROLDANILLO,ESC NOR. SUP. JORGE ISAAC SD L.MADRID,4181,12,4.424424418382864,-76.15546934717773
31,091,98,01,VALLE,ROLDANILLO,CARCEL,32,1,4.411222220514360,-76.1544402239425
31,091,99,01,VALLE,ROLDANILLO,CAJAMARCA,330,1,4.397176893000000,-76.18228483
31,091,99,02,VALLE,ROLDANILLO,BELGICA,237,1,4.451303016999999,-76.2213577899999
31,091,99,03,VALLE,ROLDANILLO,EL AGUACATE,104,1,4.399993548315341,-76.1873146107910
31,091,99,04,VALLE,ROLDANILLO,EL HOBO,274,1,4.392224302838228,-76.1460268152147
31,091,99,05,VALLE,ROLDANILLO,EL RETIRO,469,2,4.400780628437006,-76.2339176772459
31,091,99,06,VALLE,ROLDANILLO,BUENAVISTA,60,1,4.454154878999999,-76.2428311799998
31,091,99,07,VALLE,ROLDANILLO,HIGUERONCITO,805,3,4.496108753999998,-76.1011956799999
31,091,99,08,VALLE,ROLDANILLO,ISUGU,104,1,4.411537754376809,-76.1071014404296
31,091,99,09,VALLE,ROLDANILLO,LA CANDELARIA,224,1,4.4807172,-76.0887234
31,091,99,10,VALLE,ROLDANILLO,LA MONTAÑUELA,95,1,4.455266001303453,-76.1982536315917
